id,func_group_id,func_group_name,list_id,bus_id,bus_name,func_id,func_name,batch_id,batch_name,description,language_type,proc_type,ext_if,comment
81,"KJA","リスト・オーダー共通",35,"KJAZ01","リスト･オーダー共通機能","","","","別区分コード採番","","","","",""
82,"KJA","リスト・オーダー共通",36,"KJAZ01","リスト･オーダー共通機能","","","","文字標準化","","","","",""
83,"KJA","リスト・オーダー共通",37,"KJAZ01","リスト･オーダー共通機能","","","","名寄せマッチング","","","","",""
84,"KJA","リスト・オーダー共通",38,"KJAZ01","リスト･オーダー共通機能","","","","顧客番号採番","","","","",""
85,"KJA","リスト・オーダー共通",39,"KJAZ01","リスト･オーダー共通機能","","","","カスタマーバーコード住居表示番号部生成","","","","",""
86,"KJA","リスト・オーダー共通",40,"KJAZ01","リスト･オーダー共通機能","","","","ブラック名寄せマッチング","","","","",""
87,"KJA","リスト・オーダー共通",41,"KJAZ01","リスト･オーダー共通機能","","","","ステータスDB更新","","","","",""
88,"KJA","リスト・オーダー共通",42,"KJAZ01","リスト･オーダー共通機能","","","","取引履歴登録・更新","※リスト・オーダー（メソッドを分けるイメージ）","","","",""
89,"KJA","リスト・オーダー共通",43,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（本人死亡）","","","","",""
90,"KJA","リスト・オーダー共通",44,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（HY）","","","","",""
91,"KJA","リスト・オーダー共通",45,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（局戻りカウント）","","","","",""
92,"KJA","リスト・オーダー共通",46,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（HY中途退学）","","","","",""
93,"KJA","リスト・オーダー共通",47,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（HY返品）","","","","",""
94,"KJA","リスト・オーダー共通",48,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（請求一時中止）","","","","",""
95,"KJA","リスト・オーダー共通",49,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（ﾌﾘｰｸｴﾝﾄﾘｼﾞｪｸﾀｰ）","","","","",""
96,"KJA","リスト・オーダー共通",50,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（０入R２）","","","","",""
97,"KJA","リスト・オーダー共通",51,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（貸倒）","","","","",""
98,"KJA","リスト・オーダー共通",52,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（取引停止）","","","","",""
99,"KJA","リスト・オーダー共通",53,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（講座数限度超過_リスト）","","","","",""
100,"KJA","リスト・オーダー共通",54,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（講座数限度超過_オーダー）","","","","",""
101,"KJA","リスト・オーダー共通",55,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（与信限度超過）","","","","",""
102,"KJA","リスト・オーダー共通",56,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（０入与信）","","","","",""
103,"KJA","リスト・オーダー共通",57,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（同一チェック_リスト）","","","","",""
104,"KJA","リスト・オーダー共通",58,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（同一チェック_オーダー）","","","","",""
105,"KJA","リスト・オーダー共通",59,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（教育給付金申請者）","","","","",""
106,"KJA","リスト・オーダー共通",60,"KJAZ01","リスト･オーダー共通機能","","","","ICSチェック（同一IPチェック）","","","","",""
107,"KJA","リスト・オーダー共通",61,"","","","","","","","","","",""
108,"KJB","勧誘DM管理システム",1,"KJBA01","A-1処理","FNKJBA0101","A-1処理","BTGKJBA0101J01","統合A-1DMテスト処理","・受付完了のリストデータ（データNO：6P11）に対し、受付番号（複数明細）単位でＤＭテスト指示マスタにある統合テスト指示データを元に統合A-1DMテストを行う。
　①A-1統合、又は、等分に該当する場合、
　　　DMコードの8桁目をテスト区分で設定し、採番する。
　　　ＤＭテスト指示マスタのDMテスト総使用数量、最終DMテスト区分を更新し、数量指定があり、かつDMテスト総使用数量がDMテスト総指定数量に到達した場合、ＤＭテスト指示マスタをテスト終了にする。
　②①に該当しない場合、処理なし
・A-1統合、等分テスト該当した処理結果をA-1局出対象となるため、局出候補データに登録する。","PL/SQL","DB更新","",""
109,"KJB","勧誘DM管理システム",2,"KJBA01","A-1処理","FNKJBA0101","A-1処理","BTGKJBA0101J02","A-1DMテスト処理","・受付完了のリストデータ（データNO：6P11）に対し、統合A-1DMテスト処理にで、A-1統合、等分に非該当したデータを処理対象として、ＤＭテスト指示マスタに統合テスト指示データ以外の指示データを元にA-1DMテストを行う。
　①DMテスト判定に該当した場合、
　　　DMコードの8桁目をテスト区分で設定し、採番する。
　　　ＤＭテスト指示マスタのDMテスト総使用数量、最終DMテスト区分を更新し、数量指定があり、かつDMテスト総使用数量がDMテスト総指定数量に到達した場合、ＤＭテスト指示マスタをテスト終了にする。
　②DMテスト判定に該当しない（テスト対象外）場合、
　　　DMコードの8桁目がテスト区分「0：テスト対象外DM」で採番する。
・A-1DMテストで処理結果をA-1局出対象となるため、局出候補データに登録する。","PL/SQL","DB更新","",""
110,"KJB","勧誘DM管理システム",3,"KJBA02","A-1FUC処理","FNKJBA0201","A-1FUC対象抽出","BTGKJBA0201J01","A-1FUC対象抽出処理","追求マスタからＦＵＣ作成指示マスタの条件と合うA-1FUC処理対象候補データを取得し、顧客番号、受付日・材発日、優先順位の昇順で、下記の処理を行う。
　①ＦＵＣ作成指示マスタの数量/性別/年齢/オーダー除外指定の条件で判定し、
　　　満たさない場合、A-1FUC対象外「削除フラグ：1」として局出候補データに登録する。
　　　満たす場合、A-1FUC対象として局出候補データに登録する。
　②同一顧客、同一受付日・材発日の優先順位高いA-1FUC対象データが登録されていた場合、優先順位低いデータをA-1FUC対象外「削除フラグ：1」として局出候補データに登録する。","PL/SQL","DB更新","",""
111,"KJB","勧誘DM管理システム",4,"KJBA03","追求処理","FNKJBA0301","レギュラー追求対象抽出","BTGKJBA0301J01","レギュラー追求対象抽出処理","追求ＤＭ処理タイミング指示マスタに指示した処理日と業務日付が一致する場合、又は、
追求ＤＭ処理タイミング指示マスタの設定がない場合、
当日（業務日付）の処理対象として、追求マスタからデータを取得し、局出候補データにレギュラー追求DMデータ（A2以後）として登録する。","PL/SQL","DB更新","",""
112,"KJB","勧誘DM管理システム",5,"KJBA03","追求処理","FNKJBA0301","レギュラー追求対象抽出","BTGKJBA0301J02","協会勧誘・技検応募抽出処理","追求ＤＭ処理タイミング指示マスタに指示した処理日と業務日付が一致する場合、又は、
追求ＤＭ処理タイミング指示マスタの設定がない場合、
当日（業務日付）の処理対象として、追求マスタからデータを取得し、局出候補データに協会・技検DMとして登録する。","PL/SQL","DB更新","",""
113,"KJB","勧誘DM管理システム",6,"KJBA03","追求処理","FNKJBA0302","追求中止（足切）判定","BTGKJBA0302J01","追求中止（足切）判定処理","・抽出されたレギュラー追求DM（A2、A3）に対し、追求ＤＭ中止指示マスタ基本・追求ＤＭ中止指示マスタ講座を参照し、追求中止（足切）の条件に該当するか判定を行う。
・追求中止（足切）の条件に該当した場合、以下の処理を行う。
　　 ①追求足切該当データとして追求足切該当データに登録する。
　　 ②足切該当として追求マスタを更新する。
　　 ③局出対象外「削除フラグ：1」として局出候補データを更新する。","PL/SQL","DB更新","",""
114,"KJB","勧誘DM管理システム",7,"KJBD01","追求マスタ消込","FNKJBD0101","追求マスタ消込","BTGKJBD0101J01","オーダー追求マスタ消込処理","追求消込候補データから未処理のデータを取得し、下記の処理を行う。
　①オーダーのデータNO、顧客番号、講座商品コードにより、対象DMを取得する。
　　　データNO：""6P12""、""6P13""、""6P14""、""6P15""　対象DM：レギュラーＤＭ、スーパー早期
　　　データNO：""6P16""、""6P17""、対象DM：協会
　　　データNO：""6P18""、""6P19""、対象DM：技検
　②①で取得した対象DMに対し、オーダーの受付ステータスより、追求マスタを更新する。
　　　受付ステータス　＝　｢1：受付完了｣の場合、追求マスタの追求コントロール区分を｢M:オーダー有｣に更新
　　　受付ステータス　＝　｢8：キャンセル｣の場合、追求マスタの追求コントロール区分を｢C:オーダーキャンセル｣に更新
　　　受付ステータス　＝　｢9：ICS該当｣の場合、追求マスタの追求コントロール区分を｢I:オーダーICS該当｣に更新","PL/SQL","DB更新","",""
